city,2019,2020,2023,2020_change_rate,2023_change_rate,change,name
287,0.088488454,0.028276561,0.14974538,-0.060211892999999996,0.121468819,d-u,丽江市
288,0.188340461,0.138326475,0.339705431,-0.05001398599999998,0.201378956,d-u,普洱市
289,0.180376834,0.0,0.065953497,-0.180376834,0.065953497,d-u,临沧市
290,0.294928679,0.113087548,0.20027984,-0.18184113100000004,0.08719229199999999,d-u,楚雄彝族自治州
291,0.407051444,0.52867697,0.169241323,0.12162552600000004,-0.359435647,u-d,红河哈尼族彝族自治州
292,0.28293354,0.165880063,0.134561562,-0.11705347699999999,-0.031318501,d-s,文山壮族苗族自治州
293,0.268651857,0.062304095,0.30740619,-0.206347762,0.24510209500000002,d-u,西双版纳傣族自治州
294,0.564112421,0.546737739,0.509127155,-0.01737468200000003,-0.03761058399999995,s-s,大理白族自治州
295,0.365876287,0.058410011,0.100759779,-0.30746627600000004,0.042349767999999996,d-s,德宏傣族景颇族自治州
296,0.139720514,0.0,9.85e-05,-0.139720514,9.85e-05,d-s,怒江傈僳族自治州
297,0.362647412,0.036395613,0.394878499,-0.326251799,0.358482886,d-u,迪庆藏族自治州
298,0.447189866,0.434576284,0.469073327,-0.012613582000000012,0.034497043000000005,s-s,拉萨市
299,0.50854691,0.525717263,0.327945338,0.017170353000000027,-0.19777192500000002,s-d,林芝市
300,0.481612623,0.448420793,0.336157123,-0.03319183000000003,-0.11226366999999998,s-d,西安市
301,0.438416695,0.401251613,0.52681419,-0.037165082000000016,0.12556257699999995,s-u,铜川市
302,0.398109901,0.448534063,0.50892648,0.050424161999999995,0.060392416999999976,u-u,宝鸡市
303,0.454717546,0.53945279,0.570386408,0.08473524400000004,0.03093361799999994,u-s,咸阳市
304,0.380636524,0.503300673,0.509459093,0.12266414900000006,0.006158419999999998,u-s,渭南市
305,0.445795893,0.419622028,0.596797524,-0.02617386500000002,0.177175496,s-u,延安市
306,0.541988524,0.437939788,0.663477761,-0.10404873599999998,0.225537973,d-u,汉中市
307,0.62569751,0.696377004,0.565080852,0.07067949400000006,-0.131296152,u-d,榆林市
308,0.56431287,0.33608767,0.692435594,-0.22822519999999996,0.356347924,d-u,安康市
309,0.40579596,0.369519151,0.61619446,-0.03627680900000002,0.246675309,s-u,商洛市
310,0.496596301,0.591977054,0.539773584,0.09538075299999998,-0.05220347000000003,u-d,兰州市
311,0.405409021,0.114535059,0.277967823,-0.290873962,0.163432764,d-u,嘉峪关市
312,0.499335811,0.426332782,0.391034594,-0.073003029,-0.03529818800000001,d-s,金昌市
313,0.324352866,0.46860451,0.307367066,0.14425164399999996,-0.16123744399999995,u-d,白银市
314,0.590348553,0.570503448,0.58322387,-0.01984510500000003,0.012720422000000009,s-s,天水市
315,0.353166664,0.275850993,0.42909747,-0.07731567100000003,0.153246477,d-u,武威市
316,0.537671634,0.361132248,0.615829765,-0.17653938599999996,0.254697517,d-u,张掖市
317,0.690968802,0.617120418,0.649206388,-0.07384838400000004,0.03208597000000002,d-s,平凉市
318,0.551304367,0.560358678,0.617300558,0.009054311000000093,0.05694188,s-u,酒泉市
319,0.580878958,0.427698304,0.560833591,-0.15318065400000003,0.133135287,d-u,庆阳市
320,0.391333303,0.350817587,0.543676796,-0.040515716000000035,0.19285920899999998,s-u,定西市
321,0.672053428,0.477380552,0.592394673,-0.194672876,0.11501412100000002,d-u,陇南市
322,0.237140901,0.216182936,0.16387026,-0.020957964999999995,-0.052312676,s-d,临夏回族自治州
323,0.398723519,0.344613826,0.146908061,-0.054109693000000014,-0.197705765,d-d,甘南藏族自治州
324,0.13856495,0.061330413,0.152603468,-0.07723453699999999,0.09127305499999999,d-u,西宁市
325,0.217688787,0.463803477,0.20660243,0.24611469000000002,-0.257201047,u-d,海东市
326,0.594668779,0.0,0.03578693,-0.594668779,0.03578693,d-s,海北藏族自治州
327,0.84423314,0.000716153,0.161030418,-0.843516987,0.160314265,d-u,海南藏族自治州
328,0.415543604,0.507071475,0.430091297,0.09152787100000004,-0.07698017800000007,u-d,海西蒙古族藏族自治州
329,0.288735926,0.553768764,0.361471482,0.265032838,-0.19229728199999996,u-d,银川市
330,0.513569184,0.592571898,0.559474064,0.07900271400000003,-0.03309783399999999,u-s,石嘴山市
331,0.498930438,0.625827003,0.461088272,0.12689656500000007,-0.16473873100000003,u-d,吴忠市
332,0.539255579,0.61123691,0.245574224,0.07198133100000004,-0.365662686,u-d,固原市
333,0.463947983,0.513675851,0.384444974,0.04972786800000001,-0.12923087700000002,s-d,中卫市
334,0.396074955,0.539191452,0.371309858,0.14311649699999995,-0.16788159399999997,u-d,乌鲁木齐市
335,0.535843313,0.184785157,0.352665578,-0.351058156,0.16788042099999997,d-u,克拉玛依市
336,0.331504815,0.020341003,0.552964432,-0.311163812,0.532623429,d-u,吐鲁番市
337,0.385767232,0.022182954,0.172245581,-0.36358427800000004,0.150062627,d-u,哈密市
338,0.445584913,0.374005647,0.427667719,-0.07157926600000003,0.053662072000000005,d-u,昌吉回族自治州
339,0.378511901,0.102540446,0.069456613,-0.275971455,-0.03308383299999999,d-s,博尔塔拉蒙古自治州
340,0.458072192,0.291333498,0.307153786,-0.16673869399999997,0.01582028799999996,d-s,巴音郭楞蒙古自治州
341,0.246881133,0.127755213,0.156323946,-0.11912592,0.028568732999999985,d-s,阿克苏地区
342,0.177618547,0.092624715,0.169863467,-0.08499383199999999,0.077238752,d-u,喀什地区
343,0.65733448,0.142987267,0.170150991,-0.5143472130000001,0.027163724,d-s,和田地区
344,0.261753376,0.055782325,0.190169824,-0.205971051,0.134387499,d-u,伊犁哈萨克自治州
345,0.365235562,0.017000825,0.146882616,-0.348234737,0.129881791,d-u,塔城地区
346,0.135281869,0.002862705,0.16515116,-0.132419164,0.162288455,d-u,阿勒泰地区
347,0.309428825,0.149795229,0.330412628,-0.15963359600000002,0.18061739899999998,d-u,石河子市
348,0.000767909,0.000340371,0.000461375,-0.000427538,0.00012100399999999997,s-s,阿拉尔市
349,0.440430973,0.850534176,0.006227716,0.410103203,-0.84430646,u-d,五家渠市
350,0.0,0.0,0.0,0.0,0.0,s-s,中朝共有
351,0.468250722,0.0,0.016444582,-0.468250722,0.016444582,d-s,神农架林区
352,0.0,0.0,0.0,0.0,0.0,s-s,三沙市
353,0.611968642,0.033268524,0.530821712,-0.578700118,0.4975531879999999,d-u,日喀则市
354,0.42658031,0.361469443,0.047462285,-0.06511086700000002,-0.314007158,d-d,昌都市
355,0.380890934,0.819165249,0.832212693,0.43827431499999997,0.01304744400000002,u-s,山南市
356,0.844648389,0.987640656,0.83758359,0.1429922669999999,-0.1500570659999999,u-d,那曲市
357,0.037135985,0.052025392,0.166411685,0.014889406999999993,0.114386293,s-u,阿里地区
358,0.242660212,0.0,0.004861807,-0.242660212,0.004861807,d-s,黄南藏族自治州
359,0.19675767,0.0,0.015461015,-0.19675767,0.015461015,d-s,果洛藏族自治州
360,0.001961646,0.0,0.07545808,-0.001961646,0.07545808,s-u,玉树藏族自治州
361,0.972587258,0.888469583,0.641211441,-0.084117675,-0.24725814199999996,d-d,克孜勒苏柯尔克孜自治州
362,0.99625372,0.16108556,0.270415363,-0.83516816,0.10932980300000003,d-u,图木舒克市
363,0.0,0.0,0.0,0.0,0.0,s-s,北屯市
364,0.0,0.0,0.0,0.0,0.0,s-s,铁门关市
365,0.0,0.0,0.0,0.0,0.0,s-s,双河市
366,0.0,0.0,0.0,0.0,0.0,s-s,可克达拉市
367,0.0,0.0,0.0,0.0,0.0,s-s,昆玉市
368,0.0,0.0,0.0,0.0,0.0,s-s,胡杨河市
369,0.0,0.0,0.0,0.0,0.0,s-s,台湾省
370,0.0,0.0,0.0,0.0,0.0,s-s,香港特别行政区
371,0.0,0.0,0.0,0.0,0.0,s-s,澳门特别行政区
